0.0481523423,0.2933788115,0.4446800574,0.5253604348,0.577540059,0.6167102467,0.6512869324,0.6746618919,0.6995645513,0.7163250779,0.7330437765,0.7460013339,0.7580842731,0.7657029015,0.7722176551,0.7770413257,0.777957341,0.7841441835,0.7863986203,0.7865361118,0.7876120765,0.7915527521,0.7894789981,0.7891229744,0.7895934753,0.7909875105,0.7891222175,0.789556882,0.7888033355,0.7879003308,0.7849661441,0.7901553888,0.7864671024,0.7877852159,0.7845245609,0.7835357762,0.7859166784,0.783999384,0.7857838012,0.784182007,0.7833541023,0.7814603892,0.7799422626,0.7807914939,0.7777657584,0.7776586769,0.7777577151,0.7748828465,0.7772125548,0.7754373444,0.7759454889,0.7751374376,0.7709147096,0.7742631277,0.7728200545,0.772820773,0.7690898337,0.7720833559,0.7690863189,0.7682312622,0.7693362697
0.0473349159,0.2844129829,0.43076897,0.5100645245,0.5586561219,0.5928293691,0.6240456334,0.6471040202,0.6698258439,0.6887299996,0.7055611302,0.7147684357,0.7267802439,0.7334710484,0.7456951531,0.7453321168,0.7530316103,0.7559524685,0.7599759212,0.7623057668,0.7615859712,0.7629479423,0.7632699267,0.7667024408,0.7667234824,0.7658604724,0.7675618002,0.7664936968,0.7655483649,0.7665172971,0.7651260935,0.7681156129,0.7679454368,0.7653384887,0.7644429778,0.7656453377,0.7670115631,0.7656672854,0.7679691081,0.7672275129,0.7637894645,0.7617811974,0.7641202977,0.7623082471,0.75719079,0.7569354599,0.7600019825,0.7596763647,0.7590543143,0.7597027249,0.7567902023,0.7561732525,0.757910008,0.7595185348,0.7563572415,0.7579981651,0.7516925302,0.7572305234,0.7544271575,0.7538460807,0.7543231222
0.0444494288,0.26012656,0.3923399264,0.4596421788,0.5004473397,0.5334961262,0.5586069228,0.5793420345,0.5987306979,0.6197929993,0.6325015476,0.6447832723,0.6533901188,0.6618996529,0.6726083609,0.6804769899,0.6831813716,0.6855131048,0.6934333931,0.695753521,0.6966508865,0.6987580896,0.7021224848,0.7035345533,0.7044667777,0.7027718266,0.7061017081,0.7070616617,0.7056938654,0.7053464282,0.7056261931,0.709543842,0.7045211762,0.7074827362,0.7087779575,0.7093758014,0.7056397254,0.7093015056,0.7065315407,0.7036345679,0.707229837,0.7071276645,0.7052396985,0.7072879816,0.705055439,0.7052773752,0.7066819509,0.7047218526,0.7064107496,0.7062122869,0.7024868927,0.7058722607,0.703870201,0.7032558518,0.7017995341,0.7020434597,0.7011094535,0.7007592368,0.7030558762,0.7014908491,0.6975796461
0.0388096492,0.2256942101,0.3404977732,0.3956547048,0.4311103563,0.4576990353,0.4780890995,0.4957439867,0.5134892735,0.5297984854,0.5416407914,0.554340028,0.5640885834,0.5712021367,0.5810456204,0.5852348424,0.5936137701,0.5971452003,0.6037881669,0.6069943901,0.608235461,0.6122641281,0.611075137,0.6155836153,0.6161543842,0.6190053106,0.6182841436,0.6190777051,0.621157446,0.6225403918,0.6215063048,0.622570023,0.6215391835,0.6249975567,0.6269130443,0.6253680947,0.6245349191,0.6274998676,0.6243851595,0.622861738,0.6245840147,0.6286812998,0.625749887,0.6272074025,0.6275380657,0.6267484178,0.6266546981,0.6264794437,0.6273748123,0.6242754039,0.624647692,0.6263941551,0.6259069589,0.6235220354,0.622511725,0.6236992527,0.6237320797,0.6250668754,0.6231565821,0.6230880999,0.6200657811
0.0324051404,0.1898993978,0.2828277968,0.3256034571,0.3541446629,0.375272765,0.3903608332,0.4068700401,0.4188141041,0.4338394542,0.4441118642,0.4535941724,0.4641206161,0.4710037201,0.4799391211,0.4849860824,0.4914662841,0.4974706872,0.5016795692,0.5026655774,0.5069977452,0.5114938181,0.5121160767,0.51512656,0.5177491073,0.5196973121,0.5207270569,0.5239896872,0.5234615409,0.5283102305,0.5253563269,0.5272664297,0.5276247366,0.5305179552,0.5286935071,0.5289786908,0.5288512222,0.533009944,0.5325498148,0.5323127046,0.533695432,0.5307783871,0.5326210303,0.5334082886,0.5367635721,0.5337533888,0.5348252787,0.5341064336,0.5357029676,0.5343395,0.5375513672,0.5366707239,0.536194926,0.5363401595,0.5348782989,0.5323712606,0.5374702122,0.5347361531,0.5343188452,0.5353871583,0.5347368451
0.0411036524,0.1682420825,0.2443146585,0.2792074107,0.2998551586,0.3157172494,0.3269582572,0.3400654543,0.3500903688,0.3605272236,0.3685348038,0.377975071,0.3855884025,0.3918519073,0.3989102303,0.4044963018,0.408652498,0.4122802635,0.4170555811,0.4197586777,0.4239450768,0.4266695688,0.4284965441,0.4329413741,0.4339116441,0.436080705,0.4382844567,0.4418358066,0.4401910219,0.4425947648,0.4453266669,0.4449911708,0.4469751199,0.4483758362,0.4490061283,0.4504824855,0.4513894587,0.4519403563,0.4536151664,0.4540192271,0.4546956757,0.4544106655,0.4550465905,0.4565810281,0.4567165052,0.4573267875,0.4576379107,0.4584244145,0.459353224,0.4596650322,0.4606876198,0.4614696969,0.4601852512,0.4622601334,0.4604359219,0.460634655,0.461314648,0.4607591742,0.4606829578,0.4618685113,0.4617154225
0.0227042676,0.129119144,0.1887144271,0.2156342758,0.2312145914,0.2416859092,0.2505462839,0.2581862776,0.2657940457,0.2733523681,0.2806118129,0.286233554,0.2919264877,0.2983220884,0.3027505544,0.3072459887,0.3103289133,0.3144831258,0.3195313085,0.3231990565,0.3249946258,0.3268636738,0.3283952481,0.3324790162,0.3336207622,0.3370620045,0.3383965117,0.3414690271,0.3403777799,0.34354549,0.3445095577,0.3453409142,0.3459796034,0.3490699619,0.3498367912,0.3517832169,0.3527937421,0.3523710454,0.3550965781,0.3560442175,0.3557575824,0.3564136705,0.356539027,0.359326894,0.3597103221,0.3609781791,0.3623452695,0.3617293,0.3616377819,0.3627983154,0.3645643071,0.3649526075,0.3650659111,0.3661516006,0.3646516346,0.367076902,0.3665044614,0.3679882223,0.3689890604,0.3678260257,0.3694017405
0.0159956996,0.0908556712,0.1331069717,0.1521722721,0.1616690815,0.1679013438,0.1735909528,0.178245571,0.1817045924,0.1866094495,0.1901319681,0.1938379198,0.1982923088,0.2008335394,0.2045289636,0.2071525315,0.2092260901,0.2119553294,0.2153738092,0.2177226094,0.2186881974,0.2218535447,0.2235377627,0.2257083655,0.2269781256,0.2286355808,0.2307677729,0.2311999047,0.2322640363,0.2349640406,0.23641024,0.2363921749,0.2378746463,0.2383669692,0.2402465113,0.241805668,0.2422565112,0.2435141754,0.2438938099,0.2453388588,0.2460578585,0.2469748511,0.2486667692,0.2488330732,0.2502424797,0.2496643149,0.251808743,0.2516120994,0.253062814,0.2533182817,0.2542681887,0.2551643775,0.254597302,0.257042867,0.2571274798,0.2579678135,0.2577928337,0.2586180451,0.2592751792,0.2603410082,0.2615164681
0.0094077478,0.0528150916,0.0780815441,0.0881520271,0.095341832,0.0980752893,0.1012744528,0.1037926981,0.1066955897,0.1081195473,0.1093516693,0.1115832828,0.1138476413,0.1157207255,0.1176594002,0.1186965598,0.1204975284,0.1211127315,0.1232555692,0.1233082245,0.1245065999,0.1256795961,0.1278311689,0.1286020244,0.1294992781,0.1309735833,0.1319661705,0.1318713172,0.1327678226,0.1341007504,0.1341314868,0.1350895667,0.1363915043,0.1366794284,0.137632316,0.1381540882,0.1384778324,0.1407520188,0.1401856514,0.1414872176,0.1422363535,0.1423348255,0.142837145,0.144125222,0.143793448,0.144169507,0.1443066971,0.1451313836,0.1461874929,0.1461604087,0.1472886957,0.1473075349,0.1481074011,0.1489863295,0.1498829926,0.1495521893,0.1499159932,0.1505406734,0.1510961434,0.1515751974,0.1517323267
0.0072763215,0.0400462029,0.0607955258,0.068717218,0.0734050289,0.0765970831,0.0776068146,0.0800762371,0.0811287132,0.0819590438,0.0829411296,0.0846321376,0.0867203878,0.0867993627,0.0883427567,0.0890948093,0.0896572504,0.0910684602,0.0919441055,0.0921934308,0.0933401515,0.0936975291,0.0944573293,0.0962582241,0.095836334,0.0972620511,0.0982189741,0.0981885181,0.09861416,0.0999665697,0.1008055023,0.1013670928,0.1014082674,0.102018892,0.1027391909,0.1037730322,0.1031099375,0.1042565645,0.1052196401,0.1063138785,0.1055994444,0.1064493329,0.1071432006,0.1068802182,0.1078001783,0.1084033894,0.1088556994,0.1093700518,0.1098998786,0.1092934708,0.1103029903,0.1103520899,0.1122785224,0.1117383159,0.1115737153,0.112866866,0.113096486,0.1137264177,0.1136916333,0.1145293113,0.1143428936
