279.3792011,1184.498062,1865.966351,2362.721162,2719.123662,3075.339383,3493.925612,4076.835394,4565.722705,5099.720032,5579.77576,6304.49395,7161.43113,7932.500259,8928.545155,10052.99222,11390.64619,12962.77526,14375.23453,16425.68033,18739.73522,20998.98387,24101.12588,27398.93193,31549.52187,35896.53347,40907.51572,46841.78604,53617.48698,60852.84573,69891.71829,78980.15357,89046.8082,99103.19567,110234.0878,119570.6867,128021.9617,136331.7667,143266.9996,149226.706,153505.7085,157862.6372,161233.9501,163478.6833,165800.5209,166246.7429,167890.2819,167861.5088,169607.3282,169456.1762,170810.9388,170459.48,171154.0053,169836.7352,170712.9464,169863.8495,170611.1537,169661.6965,169227.7974,170317.1532,169525.8516
1002.95207,5536.391681,9493.401893,13411.62236,17428.65679,22452.03835,29200.91534,36983.36887,46387.07985,57825.1805,70441.52675,85088.29653,100718.2187,115318.4329,129884.0356,143260.0958,154412.6051,163720.2415,171147.0031,178300.0232,182034.6158,185854.5296,188945.9787,190633.7801,192001.1534,193111.4904,193507.2246,195178.3992,195166.8679,194791.2501,195333.6545,194164.4912,194449.8246,194332.0518,194074.7399,193708.3291,193611.6667,193076.9128,192929.5709,193329.4616,192440.0185,191406.5255,191332.768,191794.0772,192407.4018,192246.9053,191351.3216,191451.4713,190104.3302,190068.0692,190988.6584,189614.4721,190344.4087,190111.9829,189797.9145,188985.2833,189420.9382,188769.164,189435.4887,188902.7467,188656.748
1488.203052,8649.52268,15191.56749,21665.22467,29610.7101,39342.15826,50627.8331,64342.16352,79692.83595,97182.90914,114096.0725,130545.6581,145641.5189,157637.9964,168281.2896,176391.7997,182617.5848,188086.0072,192005.7959,195278.9615,197709.9837,199106.5676,200019.6039,201092.9837,201788.1678,201323.1906,201573.8792,201687.4571,200807.4869,201177.3108,201077.4569,200391.7569,199406.0221,200314.8505,199476.5496,199010.2845,198516.1855,199043.7061,199401.4899,197217.7136,197645.7551,198066.2041,196990.6523,197185.7415,198088.457,196816.3118,195542.3499,196486.9055,196801.2959,195395.7669,194983.5375,194708.3562,194916.8595,194947.7286,194358.4312,193903.613,194060.192,193916.8439,194041.588,193213.0061,192934.8463
2261.194439,13774.15729,24438.18608,36123.03653,49273.81659,64577.49865,82529.3954,100558.3348,119354.9645,136443.0538,151620.9347,163775.4316,174106.2824,181693.0192,187821.0856,193026.272,196111.9323,198755.9645,202342.4582,202679.2454,205280.3024,204367.8409,204679.1648,204736.5343,204384.9589,204807.1004,204768.0685,204205.0404,203945.1912,203951.5208,202911.0173,202887.911,201354.4972,202069.1736,201997.6593,200368.9037,201312.1705,199962.2615,200811.8515,199647.4364,200334.9479,200474.9812,199350.4958,199323.2831,199004.984,198584.7798,198687.7356,198732.8038,198549.9215,198316.3155,197099.0129,197018.7408,197493.3356,197459.4231,196472.0117,197606.5447,196579.1331,195866.2328,195915.2106,195773.9452,195302.8993
3126.329161,19252.21639,34933.87394,50928.94094,68564.2369,88059.21639,108402.9943,127986.2995,144700.5549,159230.9594,170648.5223,180137.6471,188179.8287,193972.0444,198197.9632,201989.6055,204487.4389,207055.8313,207206.7782,208979.1984,208650.0475,209007.0461,208572.9826,209078.9322,208408.5113,207290.9947,208378.8295,208263.2799,207176.4233,206886.2384,206091.6199,206580.9689,205883.4144,205069.1112,205806.9115,205029.9959,205001.4552,203716.2859,204505.5272,203316.1879,203620.889,202671.1554,203175.353,202310.491,202833.3672,202318.6849,202383.9767,201194.6459,201718.2304,201269.6785,201068.1584,201490.8969,200669.5396,200065.5557,200421.2919,200818.9378,199730.6511,199398.6584,199653.2887,199311.7148,198325.9378
4320.277237,26923.39313,48618.52101,69904.62816,91506.03701,112737.6734,132899.8221,150069.9367,163764.5345,175651.3162,183923.9406,191930.6474,196880.7325,201787.2465,205451.0742,207387.1223,209819.9921,210886.0379,210112.8152,211238.5007,210913.375,210386.7814,210867.0449,210094.0703,210126.7539,208335.6346,208487.8968,208562.5564,208002.5769,208091.1361,207100.8869,207352.0197,207406.8892,205886.4441,205733.5454,205403.3034,205356.5551,204933.6323,204655.3435,205010.8554,204037.6203,203411.2843,204440.506,203382.5014,203194.572,203672.6199,203143.1981,202648.515,202705.8908,201563.785,201596.9731,202424.88,200678.2759,200227.2229,201811.2159,199878.0335,200405.8541,199708.4916,199688.5189,200294.0499,199592.3205
5166.306823,31962.14599,57635.4444,80793.98958,103677.887,124804.8054,143480.3935,158426.1656,170602.0793,181283.0031,188870.2795,195407.657,199131.0677,203121.6625,206462.9469,207359.0416,209674.1666,209651.4319,210711.494,210211.0714,209700.8229,210937.3241,209688.3251,209156.4105,208662.9997,208961.9782,208041.5658,207479.4351,207113.1414,206378.5352,206153.9955,205888.2452,206116.7045,205579.9315,205408.9943,205011.1574,204171.0787,204532.9569,203478.2243,203744.0108,203340.8969,202970.1972,203275.6855,202648.7915,201825.6378,201314.4865,201669.8182,201640.4074,201199.5726,201138.0382,201310.6385,200407.0756,199929.4144,199724.0514,199879.5147,199700.8471,199162.09,199205.1465,198680.2555,199349.5032,199094.1396
6177.883326,38223.64931,66978.15602,92190.78389,115467.4559,136509.8659,152183.5992,165025.438,176728.7999,185483.311,192891.3013,197730.2052,201732.7598,204387.9238,206954.3785,208393.2845,209835.994,210132.8325,211184.8066,209298.6705,210365.3017,209917.0396,209790.3641,209642.7191,208725.7743,209197.3182,207453.5956,207143.4563,206989.9132,207126.8122,205198.7084,206241.358,205635.8164,204994.9834,205469.1057,205020.5573,203897.3671,204870.6002,203545.1554,202896.5402,203011.1081,202791.3814,202333.6155,202397.4965,201727.0582,201058.9728,202602.711,202465.7576,201510.512,200831.8431,200595.4497,200519.0389,200691.1067,200510.5241,199847.8867,199368.3872,199771.5674,199234.5586,198352.2596,198155.2251,198242.0536
7265.105316,44372.77433,76985.37319,103415.8985,126485.4468,146128.1431,159966.4238,173226.2769,183854.4276,190721.7707,197917.5792,202781.4309,206320.0966,208714.2149,209900.9931,211800.4712,212824.9976,212755.8911,212722.0461,212511.6379,212900.7861,212683.2742,211570.2726,210853.5464,210472.4155,211398.4157,210319.8961,209046.1228,209389.0978,209001.552,207561.3143,207629.1858,208220.3138,207569.1472,207799.9431,206715.9386,206199.2054,206026.3647,205703.3167,205777.2011,205580.5833,205254.5924,204881.1642,204775.8945,204008.7158,203819.5484,203701.3016,204595.7789,202985.3407,203485.3211,202271.9258,202300.333,202180.0173,201600.6033,201572.0742,201629.4999,201786.3115,202126.0634,200911.882,200355.8559,200565.5807
2000.623353,11101.34308,15811.27202,17265.99712,17377.06866,17212.59037,16600.04598,15830.8339,15408.20907,14965.51522,14273.91949,13680.0193,13084.61299,12368.03439,12191.2116,11596.27304,11039.75648,10623.10399,10185.15048,9944.545412,9527.236098,9058.402936,8788.757579,8321.728727,8121.259684,7770.633082,7460.533211,7206.426087,6929.722184,6823.873843,6470.705334,6346.261368,6199.576897,5926.716588,5623.981867,5522.35853,5248.436074,5142.05753,4986.425595,4851.026831,4784.438243,4569.46374,4538.269395,4268.01533,4289.139533,4101.710218,4015.977118,3962.508305,3876.923879,3692.260546,3584.476625,3561.996928,3490.456997,3332.700745,3295.394924,3256.397565,3138.537105,3093.823215,3033.609471,2942.662027,2856.46219
